Product_ID,Department,Product_Category,Price,Cost,Customer_Rating
F002173,Food,Frozen Foods,11.99,9.58,5.0
F002174,Food,Bakery,9.99,7.93,3.8
F002175,Food,Frozen Foods,6.99,5.51,4.5
F002176,Food,Canned Goods,12.99,10.01,4.9
H002177,Household,Cleaning Supplies,18.38,16.44,3.5
F002178,Food,Produce,9.99,7.28,4.5
F002179,Food,Dairy,7.99,6.32,3.7
F002180,Food,Produce,4.29,3.51,4.4
H002181,Health & Beauty,Medications,29.79,20.55,4.3
F002182,Food,Bakery,9.99,7.3,4.4
H002183,Household,Laundry,21.49,15.78,3.4
F002184,Food,Meat,6.99,5.31,4.4
F002185,Food,Snacks,8.59,6.36,3.9
H002186,Household,Paper Products,15.99,10.82,3.7
F002187,Food,Meat,10.99,8.77,5.0
F002188,Food,Dairy,15.99,12.29,4.3
F002189,Food,Produce,6.79,5.48,3.8
F002190,Food,Produce,11.99,9.37,4.8
F002191,Food,Bakery,10.79,8.5,4.4
F002192,Food,Produce,8.79,7.07,4.8
F002193,Food,Dairy,9.59,7.93,
H002194,Health & Beauty,Hair Care,2.29,1.56,4.2
H002195,Health & Beauty,Hair Care,11.99,8.19,2.0
F002196,Food,Bakery,5.99,4.42,4.4
F002197,Food,Frozen Foods,13.67,11.98,4.1
F002198,Food,Frozen Foods,3.99,2.88,5.0
H002199,Household,Laundry,25.99,19.75,3.3
F002200,Food,Dairy,13.79,10.92,5.0
H002201,Household,Laundry,6.49,4.41,3.7
F002202,Food,Frozen Foods,6.99,5.7,3.9
F002203,Food,Bakery,1.03,1.16,4.4
F002204,Food,Snacks,6.99,5.45,4.7
F002205,Food,Produce,6.56,5.77,4.5
H002206,Health & Beauty,Cosmetics,31.79,20.06,4.5
H002207,Health & Beauty,Hair Care,21.63,19.34,4.1
F002208,Food,Beverages,1.58,1.46,3.1
H002209,Health & Beauty,,2.79,1.9,3.7
H002210,Health & Beauty,Personal Care,28.99,18.88,3.9
H002211,Household,Home Decor,5.99,4.52,4.1
F002212,Food,Beverages,7.99,6.45,3.9
H002213,Household,Kitchen Supplies,13.99,10.7,3.7
H002214,Health & Beauty,Hair Care,16.99,11.93,4.1
F002215,Food,Dairy,14.49,10.48,3.7
F002216,Food,Snacks,10.99,7.88,4.0
H002217,Health & Beauty,Hair Care,8.59,5.58,4.0
H002218,Health & Beauty,Medications,28.59,18.83,4.3
H002219,Household,Home Decor,15.99,10.85,3.5
F002220,Food,Snacks,1.99,1.47,5.0
H002221,Health & Beauty,Hair Care,6.99,4.94,4.2
F002222,Food,Produce,2.59,2.14,4.4
H002223,Household,Cleaning Supplies,4.99,3.71,4.1
H002224,Household,Kitchen Supplies,3.19,2.84,4.1
H002225,Health & Beauty,,10.99,6.96,3.5
H002226,Household,Kitchen Supplies,23.99,17.65,3.8
F002227,Food,Frozen Foods,9.99,7.44,4.1
H002228,Household,Home Decor,24.49,18.42,4.3
H002229,Health & Beauty,Personal Care,23.99,16.22,4.2
H002230,Health & Beauty,Medications,5.2,4.63,3.3
F002231,Food,Snacks,5.99,4.39,4.1
F002232,Food,Frozen Foods,4.99,3.8,3.9
E002233,Electronics/General,Toys,13.29,9.44,3.2
F002234,Food,Frozen Foods,10.99,8.1,3.9
F002235,Food,Canned Goods,6.59,4.84,3.8
H002236,Household,,3.99,2.93,4.1
F002237,Food,Frozen Foods,12.79,9.2,4.6
H002238,Household,Laundry,22.99,16.39,3.1
F002239,Food,Frozen Foods,2.99,2.17,4.1
F002240,Food,Meat,11.61,13.76,4.6
F002241,Food,Dairy,11.49,8.78,4.0
H002242,Household,Kitchen Supplies,13.79,10.37,4.8
H002243,Household,Laundry,30.99,23.29,4.2
H002244,Household,Home Decor,20.29,15.09,4.6
E002245,Electronics/General,Electronics,65.99,44.75,4.3
F002246,Food,Meat,13.99,11.16,5.0
F002247,Food,Produce,8.41,7.8,4.1
F002248,Food,Canned Goods,2.49,1.79,4.3
F002249,Food,Snacks,6.99,5.24,4.2
H002250,Health & Beauty,Personal Care,15.99,10.15,4.0
F002251,Food,Beverages,10.54,9.98,3.8
F002252,Food,Dairy,10.99,8.8,4.4
H002253,Household,Cleaning Supplies,14.99,10.56,4.0
E002254,Electronics/General,Seasonal,128.99,98.05,3.5
H002255,Household,Paper Products,18.99,13.61,4.2
H002256,Health & Beauty,Hair Care,26.49,18.76,3.2
H002257,Health & Beauty,Hair Care,11.79,8.24,5.0
F002258,Food,Meat,16.99,13.69,4.3
H002259,Household,Cleaning Supplies,9.44,8.79,3.8
H002260,Health & Beauty,Personal Care,4.99,3.27,4.0
F002261,Food,Bakery,8.29,6.02,4.8
F002262,Food,Frozen Foods,14.99,11.75,4.4
F002263,Food,Snacks,14.99,11.26,3.7
F002264,Food,Produce,11.01,9.77,4.1
F002265,Food,Produce,8.17,7.42,3.7
H002266,Household,Kitchen Supplies,4.99,3.39,3.7
F002267,Food,Frozen Foods,13.99,10.08,4.6
H002268,Household,Home Decor,6.49,4.95,5.0
F002269,Food,Snacks,14.49,10.38,4.4
F002270,Food,Meat,4.99,3.84,4.2
F002271,Food,Snacks,5.29,4.28,4.7
F002272,Food,Snacks,6.99,5.22,5.0
H002273,Health & Beauty,Hair Care,7.79,5.24,4.2
F002274,Food,Snacks,9.29,6.67,4.5
F002275,Food,Snacks,3.99,3.17,4.5
H002276,Health & Beauty,Cosmetics,38.99,25.41,3.1
F002277,Food,Bakery,1.99,1.46,4.6
F002278,Food,Canned Goods,10.99,7.94,3.5
F002279,Food,Dairy,13.99,10.5,4.0
H002280,Household,Laundry,12.99,9.0,4.1
F002281,Food,Bakery,4.09,3.69,4.2
H002282,Health & Beauty,Medications,7.79,5.39,4.3
F002283,Food,,1.63,1.51,4.1
F002284,Food,Bakery,3.99,3.03,5.0
F002285,Food,Meat,5.99,4.92,3.7
F002286,Food,Dairy,8.49,6.17,4.7
F002287,Food,Snacks,7.99,6.27,3.5
F002288,Food,Beverages,1.79,1.31,4.9
F002289,Food,,4.49,4.1,4.6
F002290,Food,Canned Goods,13.27,11.81,4.8
F002291,Food,Dairy,15.99,12.95,4.0
F002292,Food,Canned Goods,5.99,4.29,4.1
F002293,Food,Canned Goods,7.05,7.68,4.5
F002294,Food,Canned Goods,11.78,10.96,4.0
F002295,Food,Produce,7.99,5.94,4.8
H002296,Household,Kitchen Supplies,21.49,16.51,3.9
F002297,Food,Frozen Foods,4.79,3.85,4.2
H002298,Household,Kitchen Supplies,17.28,16.43,3.8
H002299,Health & Beauty,Medications,10.78,10.06,3.7
E002300,Electronics/General,Toys,5.99,4.27,3.0
H002301,Household,Home Decor,22.99,17.21,3.4
H002302,Household,Paper Products,7.59,5.34,3.4
F002303,Food,Snacks,7.49,5.8,3.4
F002304,Food,Meat,14.59,10.64,4.5
F002305,Food,Produce,10.59,7.67,4.3
H002306,Health & Beauty,Cosmetics,11.83,10.45,3.7
F002307,Food,Canned Goods,14.79,10.71,3.9
H002308,Health & Beauty,Personal Care,26.99,17.22,4.4
F002309,Food,Bakery,6.99,5.6,4.5
F002310,Food,Beverages,6.49,4.89,3.3
F002311,Food,Meat,16.77,14.93,4.0
H002312,Health & Beauty,Personal Care,28.99,20.67,3.4
F002313,Food,Snacks,2.99,2.39,5.0
H002314,Household,Laundry,20.82,18.41,
F002315,Food,Bakery,3.79,2.8,3.9
F002316,Food,Frozen Foods,10.99,8.43,3.9
H002317,Household,Paper Products,13.88,12.85,3.0
H002318,Household,Paper Products,19.99,13.47,3.9
F002319,Food,Bakery,4.99,3.64,3.6
F002320,Food,Produce,2.99,2.14,3.9
F002321,Food,Snacks,9.05,11.09,3.9
F002322,Food,Meat,15.99,13.1,4.7
H002323,Household,Kitchen Supplies,8.99,6.73,4.5
F002324,Food,Canned Goods,6.45,5.73,4.2
F002325,Food,,6.42,5.63,3.7
H002326,Household,Cleaning Supplies,12.49,8.84,4.6
F002327,Food,Dairy,12.73,11.28,4.7
H002328,Household,Paper Products,16.99,11.77,3.9
H002329,Household,Paper Products,8.99,6.46,4.1
F002330,Food,Frozen Foods,8.79,7.27,3.2
H002331,Health & Beauty,Medications,10.37,9.17,5.0
F002332,Food,Snacks,12.49,9.43,4.6
F002333,Food,Frozen Foods,9.84,8.64,4.0
F002334,Food,Dairy,12.99,10.2,4.2
F002335,Food,Frozen Foods,11.99,8.93,4.1
H002336,Household,Paper Products,20.49,14.07,3.8
F002337,Food,Canned Goods,1.79,1.47,4.1
H002338,Household,Laundry,20.49,,4.3
H002339,Health & Beauty,Cosmetics,5.79,3.86,3.6
F002340,Food,Beverages,12.99,10.63,4.7
H002341,Household,Kitchen Supplies,4.99,3.34,4.5
F002342,Food,Frozen Foods,10.99,8.43,4.0
H002343,Household,Paper Products,4.99,3.41,3.7
F002344,Food,Bakery,1.99,1.44,3.9
H002345,Household,Home Decor,35.99,26.04,2.3
H002346,Household,Cleaning Supplies,9.99,6.72,4.1
F002347,Food,,10.99,8.28,4.5
H002348,Household,Home Decor,4.51,4.19,5.0
H002349,Health & Beauty,Personal Care,7.36,6.88,4.4
H002350,Household,Laundry,30.99,22.19,2.9
H002351,Health & Beauty,Cosmetics,6.99,4.9,4.1
F002352,Food,Snacks,10.79,8.24,4.1
F002353,Food,Snacks,13.99,10.8,4.8
F002354,Food,Meat,10.99,8.66,4.5
F002355,Food,Frozen Foods,6.19,5.39,4.1
F002356,Food,Dairy,7.99,5.96,4.0
F002357,Food,Beverages,8.59,6.38,4.1
F002358,Food,Meat,7.99,6.28,4.3
F002359,Food,Bakery,12.99,9.65,4.9
F002360,Food,Frozen Foods,3.22,2.85,5.0
H002361,Household,Paper Products,15.43,14.28,2.8
F002362,Food,Bakery,1.99,1.63,3.7
H002363,Health & Beauty,Medications,30.21,27.97,3.9
H002364,Household,Laundry,6.99,4.78,3.5
F002365,Food,Canned Goods,6.99,5.58,3.8
F002366,Food,Beverages,13.99,11.28,4.7
F002367,Food,Beverages,11.99,8.79,4.1
F002368,Food,Snacks,5.78,5.1,4.3
E002369,Electronics/General,Toys,48.99,34.13,3.8
H002370,Household,Cleaning Supplies,20.99,14.2,3.9
F002371,Food,Frozen Foods,12.99,9.99,4.7
F002372,Food,Canned Goods,6.99,5.28,4.0
H002373,Household,Kitchen Supplies,18.99,13.1,4.2
F002374,Food,Produce,3.99,3.08,5.0
H002375,Health & Beauty,Personal Care,2.99,2.11,3.0
H002376,Household,Kitchen Supplies,3.49,2.41,5.0
F002377,Food,Produce,4.37,3.99,4.4
F002378,Food,Dairy,6.99,5.28,4.1
H002379,Household,Paper Products,15.99,10.76,2.4
F002380,Food,Bakery,4.75,4.46,4.2
F002381,Food,Frozen Foods,11.99,9.22,3.8
H002382,Health & Beauty,Medications,47.99,34.13,3.7
F002383,Food,Meat,17.99,14.82,4.2
H002384,Health & Beauty,Personal Care,2.79,1.89,5.0
H002385,Household,Home Decor,20.99,14.71,3.2
F002386,Food,,10.99,7.9,3.8
F002387,Food,Bakery,2.52,2.23,4.2
F002388,Food,Frozen Foods,6.99,5.7,3.8
H002389,Health & Beauty,Hair Care,9.49,6.51,4.1
F002390,Food,Snacks,11.16,9.89,4.7
F002391,Food,Produce,6.99,5.54,3.7
F002392,Food,Dairy,8.29,6.43,4.5
H002393,Household,Laundry,29.49,19.88,4.8
E002394,Electronics/General,Office Supplies,19.99,13.36,5.0
F002395,Food,Bakery,12.99,9.4,4.6
F002396,Food,Snacks,7.59,6.18,4.0
F002397,Food,Bakery,3.29,2.42,4.7
H002398,Household,Home Decor,30.29,21.6,3.8
F002399,Food,Dairy,5.99,4.61,5.0
H002400,Household,Laundry,26.99,20.07,3.3
F002401,Food,,7.99,5.89,4.4
F002402,Food,Canned Goods,6.99,5.75,4.9
H002403,Household,Home Decor,5.99,4.12,3.3
F002404,Food,Meat,17.99,13.75,4.1
H002405,Household,Kitchen Supplies,5.43,5.16,3.4
F002406,Food,Bakery,11.99,9.22,3.9
E002407,Electronics/General,Toys,17.99,12.42,4.1
F002408,Food,Dairy,14.99,12.41,5.0
F002409,Food,Dairy,11.79,8.64,4.2
F002410,Food,,6.29,4.52,4.8
F002411,Food,Snacks,11.99,8.58,3.5
H002412,Household,Kitchen Supplies,6.99,5.16,4.6
H002413,Household,Laundry,15.99,11.21,3.6
F002414,Food,Frozen Foods,9.94,9.19,4.1
H002415,Household,Kitchen Supplies,18.99,13.55,4.4
H002416,Household,Home Decor,37.49,27.23,4.6
F002417,Food,Frozen Foods,3.99,3.0,4.2
F002418,Food,Dairy,17.99,13.33,
F002419,Food,Canned Goods,3.99,3.09,4.7
H002420,Household,Home Decor,29.79,22.69,4.3
H002421,Health & Beauty,Hair Care,11.12,10.22,4.1
H002422,Health & Beauty,,13.99,9.92,3.1
F002423,Food,Dairy,5.99,4.99,3.8
H002424,Health & Beauty,Personal Care,3.29,2.14,4.6
F002425,Food,Beverages,11.19,10.05,4.0
F002426,Food,Bakery,8.59,6.26,5.0
H002427,Household,Cleaning Supplies,3.99,2.82,3.6
H002428,Household,Paper Products,12.49,8.81,4.4
E002429,Electronics/General,Electronics,82.29,55.68,4.9
F002430,Food,Canned Goods,8.49,6.85,4.1
H002431,Health & Beauty,Cosmetics,37.49,25.54,3.8
H002432,Health & Beauty,Medications,42.99,29.52,3.7
F002433,Food,Snacks,2.49,2.03,4.5
H002434,Household,Cleaning Supplies,6.59,4.52,3.8
F002435,Food,Canned Goods,1.99,1.47,4.8
F002436,Food,Bakery,3.99,3.73,4.2
H002437,Household,Cleaning Supplies,7.49,5.68,2.9
H002438,Health & Beauty,Medications,34.99,24.01,4.0
H002439,Health & Beauty,Medications,25.49,16.73,4.0
F002440,Food,Beverages,4.99,3.58,4.2
F002441,Food,Bakery,7.99,6.64,3.4
F002442,Food,Dairy,15.14,13.18,4.0
F002443,Food,Beverages,3.99,3.16,3.6
H002444,Household,Cleaning Supplies,23.49,17.94,4.8
H002445,Household,Home Decor,32.53,28.71,2.5
H002446,Household,Paper Products,5.52,4.84,3.4
F002447,Food,Frozen Foods,8.99,6.66,4.5
F002448,Food,Canned Goods,7.49,5.59,4.6
H002449,Health & Beauty,Medications,18.99,11.95,5.0
H002450,Household,Kitchen Supplies,16.89,14.75,4.5
H002451,Household,Kitchen Supplies,4.99,3.57,4.7
F002452,Food,Snacks,3.99,2.86,4.9
H002453,Household,Cleaning Supplies,6.99,5.12,4.4
H002454,Household,Paper Products,3.8,3.58,3.6
F002455,Food,Bakery,10.95,9.67,4.1
H002456,Health & Beauty,,12.99,8.31,5.0
E002457,Electronics/General,Electronics,47.29,35.32,3.6
F002458,Food,Produce,9.06,8.19,4.1
F002459,Food,Beverages,1.66,1.5,4.6
F002460,Food,Produce,5.37,4.94,3.5
H002461,Household,Paper Products,17.99,13.12,3.4
F002462,Food,Canned Goods,5.99,4.58,4.3
F002463,Food,Snacks,11.99,8.66,4.5
F002464,Food,Beverages,3.24,2.88,3.9
F002465,Food,Canned Goods,5.99,4.56,4.1
H002466,Health & Beauty,Medications,33.99,23.0,4.1
H002467,Household,Kitchen Supplies,3.99,2.78,3.9
F002468,Food,Produce,11.13,9.77,4.3
H002469,Health & Beauty,Personal Care,10.99,7.15,4.2
H002470,Household,Home Decor,5.99,4.38,4.4
F002471,Food,Dairy,2.99,2.23,3.6
F002472,Food,Canned Goods,7.99,6.35,5.0
F002473,Food,Beverages,1.99,1.49,5.0
F002474,Food,Frozen Foods,7.99,6.53,4.6
F002475,Food,Produce,11.99,9.28,4.7
H002476,Household,Home Decor,12.99,9.52,3.6
F002477,Food,Dairy,10.99,8.72,4.0
F002478,Food,Beverages,6.49,4.81,5.0
F002479,Food,Beverages,5.77,5.3,5.0
F002480,Food,Produce,7.97,7.14,4.5
H002481,Household,Home Decor,24.99,17.33,4.3
H002482,Household,Cleaning Supplies,12.27,11.35,4.4
F002483,Food,Meat,13.49,10.69,5.0
H002484,Household,Kitchen Supplies,6.49,4.9,3.7
F002485,Food,Beverages,6.99,5.49,3.8
F002486,Food,Canned Goods,2.99,2.28,5.0
H002487,Household,Home Decor,34.99,24.39,4.1
F002488,Food,Beverages,8.55,8.08,4.2
F002489,Food,Snacks,14.99,11.37,4.0
F002490,Food,Snacks,12.99,10.33,4.0
F002491,Food,Canned Goods,7.99,5.8,4.6
F002492,Food,Canned Goods,14.99,10.99,4.1
H002493,Health & Beauty,Personal Care,11.99,8.45,4.6
H002494,Household,Laundry,17.7,15.72,4.5
H002495,Household,Kitchen Supplies,14.99,10.35,4.5
H002496,Health & Beauty,Cosmetics,12.79,8.05,3.8
H002497,Household,Cleaning Supplies,13.59,10.34,3.8
H002498,Household,Home Decor,8.59,6.15,3.5
E002499,Electronics/General,Office Supplies,47.99,35.4,4.6
F002500,Food,Snacks,10.49,8.33,5.0
F002501,Food,Dairy,17.99,12.85,4.3
F002502,Food,Produce,1.82,1.6,4.5
F002503,Food,Bakery,8.99,6.46,3.9
F002504,Food,Produce,7.99,5.89,4.4
H002505,Household,Kitchen Supplies,7.29,5.53,4.1
F002506,Food,Frozen Foods,7.99,5.88,3.7
F002507,Food,,4.09,3.64,3.6
F002508,Food,Dairy,3.03,2.86,3.9
E002509,Electronics/General,Office Supplies,50.99,35.04,4.0
F002510,Food,Produce,4.44,4.12,4.2
F002511,Food,Canned Goods,7.99,5.95,5.0
F002512,Food,Canned Goods,5.99,4.58,4.1
H002513,Health & Beauty,Personal Care,18.99,12.75,4.6
H002514,Health & Beauty,Cosmetics,29.49,19.26,3.1
F002515,Food,Snacks,14.99,11.36,4.4
F002516,Food,Snacks,3.99,2.98,4.2
E002517,Electronics/General,Seasonal,117.99,82.64,3.6
F002518,Food,,10.99,8.74,4.7
F002519,Food,Beverages,13.79,10.35,4.3
H002520,Household,Home Decor,16.99,11.35,5.0
F002521,Food,Frozen Foods,13.99,10.19,4.1
F002522,Food,Meat,7.29,5.82,4.4
F002523,Food,Snacks,5.29,4.36,3.9
F002524,Food,Beverages,5.46,4.88,5.0
F002525,Food,Snacks,5.99,5.6,3.7
F002526,Food,Dairy,13.01,11.33,3.6
H002527,Household,Paper Products,6.99,5.24,5.0
H002528,Health & Beauty,Hair Care,21.49,14.3,2.9
F002529,Food,Meat,17.79,12.93,3.3
F002530,Food,Canned Goods,14.99,11.14,4.0
H002531,Household,Laundry,32.99,22.84,3.2
H002532,Household,Laundry,29.99,21.2,4.0
H002533,Health & Beauty,Personal Care,11.99,7.87,5.0
F002534,Food,,5.99,4.29,4.6
F002535,Food,Canned Goods,3.99,3.3,3.7
F002536,Food,Snacks,7.46,6.58,4.5
H002537,Health & Beauty,Cosmetics,21.99,13.98,4.1
F002538,Food,Meat,6.99,5.19,4.5
H002539,Household,Home Decor,17.99,13.81,3.8
H002540,Household,Cleaning Supplies,17.99,12.71,5.0
E002541,Electronics/General,Toys,32.99,23.62,3.2
F002542,Food,Canned Goods,1.18,1.07,4.7
F002543,Food,Produce,11.49,9.17,4.1
H002544,Household,Kitchen Supplies,23.99,16.32,4.5
F002545,Food,,13.49,10.12,4.0
F002546,Food,Meat,2.99,2.32,4.7
E002547,Electronics/General,Electronics,64.99,47.55,
H002548,Household,Cleaning Supplies,6.49,4.59,3.5
F002549,Food,Produce,1.49,1.64,3.8
H002550,Health & Beauty,Hair Care,2.79,1.94,4.9
H002551,Health & Beauty,Medications,34.29,23.79,4.4
H002552,Household,Kitchen Supplies,3.9,3.57,3.5
F002553,Food,Beverages,4.99,3.93,4.2
H002554,Household,Laundry,19.49,13.87,4.0
H002555,Health & Beauty,Cosmetics,27.79,19.47,3.4
F002556,Food,Meat,13.99,11.41,4.1
F002557,Food,Bakery,2.44,2.24,4.0
F002558,Food,Dairy,3.99,3.01,4.2
F002559,Food,,8.02,7.2,4.5
H002560,Household,Cleaning Supplies,11.01,9.93,3.5
H002561,Health & Beauty,Medications,29.99,20.3,4.7
F002562,Food,Beverages,3.99,2.9,3.8
F002563,Food,Produce,10.99,8.14,4.9
F002564,Food,Snacks,12.99,9.41,4.2
F002565,Food,Bakery,5.82,5.42,4.7
F002566,Food,Meat,13.17,14.2,3.7
H002567,Health & Beauty,Medications,10.29,6.74,4.1
F002568,Food,Bakery,8.59,6.66,4.8
F002569,Food,Dairy,11.46,10.91,4.7
E002570,Electronics/General,Electronics,140.99,95.15,5.0
F002571,Food,Beverages,13.99,10.85,3.9
H002572,Health & Beauty,Medications,40.99,29.23,4.0
F002573,Food,Snacks,6.79,6.26,4.8
H002574,Health & Beauty,Personal Care,19.99,13.04,3.8
H002575,Household,Kitchen Supplies,8.93,8.01,4.0
H002576,Health & Beauty,,26.99,17.4,3.4
F002577,Food,Canned Goods,6.99,5.64,3.7
F002578,Food,Meat,9.49,7.24,4.1
H002579,Health & Beauty,Cosmetics,11.99,8.12,4.3
F002580,Food,Produce,12.99,10.55,4.3
E002581,Electronics/General,Toys,52.97,50.06,3.4
F002582,Food,Bakery,10.99,8.09,3.8
H002583,Household,Cleaning Supplies,13.49,9.22,3.7
F002584,Food,Produce,1.99,1.54,4.3
H002585,Health & Beauty,Cosmetics,28.59,19.95,4.1
F002586,Food,Bakery,7.79,6.22,4.5
F002587,Food,Canned Goods,6.99,5.29,5.0
H002588,Household,Laundry,4.99,3.42,4.6
F002589,Food,Snacks,10.99,9.62,4.1
F002590,Food,Bakery,9.99,7.61,3.9
F002591,Food,Canned Goods,1.48,1.64,3.9
F002592,Food,Meat,9.99,,5.0
F002593,Food,Snacks,1.64,1.49,4.2
H002594,Health & Beauty,Cosmetics,20.99,13.9,2.7
F002595,Food,Produce,7.99,5.97,4.1
F002596,Food,Frozen Foods,7.19,6.6,4.0
H002597,Household,Kitchen Supplies,12.99,9.18,4.4
F002598,Food,Bakery,12.49,10.1,4.4
E002599,Electronics/General,Electronics,71.99,51.78,5.0
F002600,Food,Frozen Foods,3.29,2.55,4.7
F002601,Food,Canned Goods,12.99,9.91,4.1
H002602,Health & Beauty,Personal Care,12.49,8.41,4.3
F002603,Food,Bakery,5.66,6.54,3.8
H002604,Health & Beauty,Hair Care,4.99,3.16,3.9
F002605,Food,Bakery,5.99,4.67,5.0
H002606,Health & Beauty,Medications,43.99,27.9,3.2
E002607,Electronics/General,Seasonal,73.99,50.05,3.1
F002608,Food,Meat,15.16,14.16,4.1
H002609,Health & Beauty,Hair Care,6.99,4.6,4.1
H002610,Health & Beauty,Cosmetics,30.99,20.11,3.6
F002611,Food,Frozen Foods,3.34,3.05,4.3
F002612,Food,Bakery,6.59,5.31,4.3
F002613,Food,Dairy,12.99,9.69,3.7
H002614,Household,Kitchen Supplies,21.99,14.96,4.2
F002615,Food,Beverages,13.99,10.32,4.2
F002616,Food,Frozen Foods,9.29,7.71,5.0
E002617,Electronics/General,Office Supplies,38.99,26.25,3.2
H002618,Household,,11.99,8.26,3.3
F002619,Food,,8.99,6.95,4.3
F002620,Food,Bakery,10.99,8.13,3.8
F002621,Food,Canned Goods,9.99,7.45,3.5
H002622,Health & Beauty,Cosmetics,17.99,12.19,4.5
F002623,Food,Produce,2.99,2.22,4.3
H002624,Health & Beauty,Hair Care,13.99,9.6,4.6
H002625,Health & Beauty,Medications,39.99,28.55,4.0
F002626,Food,,4.79,3.92,4.3
F002627,Food,Produce,8.51,8.07,5.0
F002628,Food,Meat,17.99,14.73,3.6
F002629,Food,Snacks,1.99,1.44,4.4
H002630,Household,Laundry,24.79,17.21,3.3
F002631,Food,Bakery,4.29,3.24,4.3
H002632,Health & Beauty,Cosmetics,40.99,28.26,4.5
F002633,Food,Dairy,2.99,2.37,4.2
F002634,Food,Canned Goods,4.98,4.67,4.5
F002635,Food,Snacks,9.99,7.5,4.0
H002636,Health & Beauty,Medications,10.99,7.49,5.0
F002637,Food,Dairy,8.99,7.02,4.5
H002638,Health & Beauty,,2.79,,3.3
F002639,Food,Bakery,2.59,2.07,4.9
F002640,Food,Snacks,8.99,6.83,3.8
E002641,Electronics/General,,23.79,17.05,4.8
H002642,Health & Beauty,Hair Care,29.29,18.82,3.2
F002643,Food,,11.99,8.81,4.2
F002644,Food,Frozen Foods,14.99,10.73,3.7
H002645,Household,Kitchen Supplies,18.49,13.24,4.2
F002646,Food,Snacks,8.99,6.73,4.1
F002647,Food,Produce,3.99,3.22,3.7
E002648,Electronics/General,Toys,10.79,7.74,3.7
F002649,Food,Snacks,14.99,11.04,4.7
H002650,Household,Cleaning Supplies,9.99,7.14,3.2
F002651,Food,Bakery,6.79,5.23,5.0
F002652,Food,Canned Goods,8.99,7.17,4.4
F002653,Food,Snacks,1.99,1.55,4.2
F002654,Food,Beverages,4.99,3.96,3.7
F002655,Food,Dairy,5.56,6.62,4.1
H002656,Household,Laundry,15.99,11.23,4.1
H002657,Household,Cleaning Supplies,22.99,17.66,3.9
F002658,Food,Dairy,3.59,2.8,4.3
F002659,Food,,12.79,9.34,4.4
F002660,Food,Snacks,1.5899999999999999,1.22,4.3
F002661,Food,Produce,13.99,11.27,4.7
F002662,Food,Dairy,10.83,10.14,3.7
H002663,Household,Home Decor,31.99,23.08,4.5
H002664,Household,,8.99,6.04,3.5
F002665,Food,Produce,8.23,7.35,3.9
H002666,Household,Paper Products,18.99,13.87,3.7
H002667,Health & Beauty,Medications,38.79,25.1,4.6
F002668,Food,Snacks,2.49,2.04,4.4
F002669,Food,Produce,3.49,2.84,4.3
F002670,Food,Dairy,11.79,9.37,4.4
H002671,Health & Beauty,Hair Care,9.99,7.11,3.5
F002672,Food,,1.38,1.22,4.5
H002673,Household,,19.29,13.73,4.4
F002674,Food,Bakery,5.49,4.57,4.1
F002675,Food,Canned Goods,5.99,4.55,5.0
F002676,Food,Snacks,11.99,8.69,4.7
H002677,Household,Paper Products,3.15,2.86,3.7
H002678,Health & Beauty,Hair Care,16.99,10.69,4.1
F002679,Food,Meat,3.99,2.87,4.4
F002680,Food,Canned Goods,6.99,5.3,4.0
H002681,Health & Beauty,Personal Care,26.99,19.25,4.2
H002682,Household,Kitchen Supplies,6.29,4.52,4.3
H002683,Health & Beauty,Hair Care,13.99,9.31,2.6
F002684,Food,,2.44,2.32,4.0
F002685,Food,Produce,3.99,3.19,3.9
F002686,Food,Canned Goods,8.99,6.55,4.1
H002687,Health & Beauty,Hair Care,11.4,10.49,3.9
F002688,Food,Produce,8.99,6.45,3.8
F002689,Food,Produce,3.99,2.94,4.6
F002690,Food,Beverages,7.04,6.42,4.1
H002691,Health & Beauty,Cosmetics,32.99,22.59,5.0
H002692,Health & Beauty,Hair Care,27.29,17.68,3.2
F002693,Food,Snacks,1.5899999999999999,1.2,4.4
H002694,Health & Beauty,Hair Care,14.99,9.37,4.3
H002695,Household,Paper Products,13.99,9.94,4.7
E002696,Electronics/General,Electronics,77.99,54.45,3.2
F002697,Food,Snacks,14.49,11.41,3.8
F002698,Food,,2.2,2.03,4.0
F002699,Food,Produce,4.99,3.84,4.0
